0.654000,1.356000,-0.402000
0.675000,1.449000,-0.411000
0.687000,1.503000,-0.429000
0.685500,1.588500,-0.427500
0.664500,1.630500,-0.463500
0.652500,1.720500,-0.355500
0.601500,1.765500,-0.346500
0.564000,1.815000,-0.246000
0.513000,1.806000,-0.186000
0.442500,1.828500,-0.169500
0.372000,1.812000,-0.096000
0.289500,1.807500,-0.037500
0.189000,1.815000,-0.039000
0.130500,1.747500,-0.058500
0.064500,1.732500,-0.064500
-0.001500,1.687500,-0.076500
-0.069000,1.587000,-0.147000
-0.096000,1.518000,-0.156000
-0.102000,1.446000,-0.156000
-0.072000,1.368000,-0.159000
-0.031500,1.270500,-0.190500
-0.001500,1.222500,-0.205500
0.031500,1.174500,-0.193500
0.091500,1.150500,-0.235500
0.180000,1.119000,-0.246000
0.267000,1.089000,-0.276000
0.370500,1.093500,-0.304500
0.451500,1.120500,-0.385500
0.541500,1.165500,-0.457500
0.595500,1.243500,-0.505500
0.613500,1.282500,-0.595500
0.600000,1.344000,-0.657000
0.558000,1.371000,-0.696000
0.553500,1.405500,-0.727500
0.496500,1.402500,-0.790500
0.469500,1.429500,-0.817500
0.453000,1.443000,-0.828000
0.439500,1.459500,-0.841500
0.408000,1.482000,-0.840000
0.402000,1.506000,-0.834000
0.366000,1.518000,-0.816000
0.367500,1.531500,-0.817500
0.402000,1.542000,-0.873000
0.426000,1.587000,-0.813000
0.436500,1.621500,-0.805500
0.463500,1.648500,-0.775500
0.445500,1.684500,-0.760500
0.465000,1.713000,-0.741000
0.460500,1.723500,-0.739500
0.441000,1.716000,-0.765000
0.447000,1.719000,-0.786000
0.453000,1.698000,-0.798000
0.439500,1.711500,-0.763500
0.439500,1.711500,-0.784500
0.444000,1.680000,-0.807000
0.432000,1.704000,-0.780000
0.432000,1.710000,-0.765000
0.429000,1.689000,-0.783000
0.424500,1.690500,-0.799500
